worker_id,worker_name,platform,city,delivery_type,age_group,experience_months,weekly_avg_earnings,subscription_status,risk_score,disruption_type,disruption_date,disruption_intensity,income_loss_percentage,claim_amount,claim_status,claim_approved_amount,days_worked_weekly,avg_delivery_distance_km,vehicle_type,zone_id,weather_condition,pollution_index,gps_accuracy_percent,claim_fraud_indicator,approval_date,payout_date,customer_rating,total_claims,premium_weekly,zone_safety_score
W1996,Rohan Gupta,Zomato,Hyderabad,Food Delivery,20-25,40,7100,suspended,55,Flooding Event,2026-03-02,Very High,43,3053.0,approved,3053.0,5,1.9,Three-wheeler,Z017,Stormy,Very High,97.5,false,2026-03-03,2026-03-04,4.1,4,113,50
W1997,Sanjay Rao,Zomato,Mumbai,Food Delivery,20-25,58,5068,inactive,49,Market Strike,2026-03-12,High,27,1368.36,approved,1368.36,6,4.5,Two-wheeler,Z020,Clear,Severe,98.9,false,2026-03-13,2026-03-14,4.2,3,104,55
W1998,Priya Desai,Zomato,Kolkata,Food Delivery,20-25,10,11590,inactive,42,Street Strike,2026-03-25,Low,11,1274.9,rejected,0,3,4.8,Three-wheeler,Z019,Very Hot,Medium,97.1,true,2026-03-27,,4.3,0,189,72
W1999,Sanjay Nair,Zomato,Chennai,Food Delivery,35-45,20,6474,active,41,Extreme Rain,2026-03-08,Very High,42,2719.08,rejected,0,4,2.6,Two-wheeler,Z005,Hazy,Severe,97.8,false,2026-03-10,,4.5,0,146,71
W2000,Vikram Rao,Zomato,Bangalore,Food Delivery,25-35,7,9347,inactive,44,Flash Flood,2026-03-04,Medium,19,1775.93,approved,1775.93,6,2.6,Bicycle,Z026,Hazy,Severe,98.8,false,2026-03-05,2026-03-06,4.4,1,130,68
W2001,Neha Verma,Zomato,Bangalore,Food Delivery,45-55,23,6143,active,49,Severe Waterlogging,2026-04-07,High,25,1535.75,approved,1535.75,3,4.3,Three-wheeler,Z014,Very Hot,Medium,99.0,false,2026-04-08,2026-04-09,4.4,0,191,59
W2002,Sneha Nair,Zomato,Pune,Food Delivery,35-45,31,7471,active,60,App Issue,2026-03-02,Medium,24,1793.04,approved,1793.04,5,4.5,Three-wheeler,Z066,Cloudy,High,98.1,true,2026-03-03,2026-03-04,4.3,1,107,53
W2003,Rohan Singh,Zomato,Bangalore,Food Delivery,25-35,6,5277,inactive,41,Severe Waterlogging,2026-04-08,Low,14,738.78,approved,738.78,7,1.9,Three-wheeler,Z099,Hazy,Low,98.3,false,2026-04-09,2026-04-10,4.1,5,174,79
W2004,Arjun Das,Zomato,Chennai,Food Delivery,20-25,23,7786,active,58,Pollution Crisis,2026-04-11,Medium,25,1946.5,approved,1946.5,7,3.7,Three-wheeler,Z026,Cloudy,Severe,99.0,false,2026-04-12,2026-04-13,4.4,5,181,67
W2005,Anita Patel,Zomato,Bangalore,Food Delivery,35-45,60,9052,inactive,32,Extreme Conditions,2026-03-02,Medium,21,1900.92,approved,1900.92,4,2.5,Three-wheeler,Z097,Hazy,Low,97.7,false,2026-03-03,2026-03-04,4.7,5,195,65
W2006,Divya Desai,Zomato,Delhi,Food Delivery,25-35,10,11574,inactive,41,Street Closure,2026-03-24,High,25,2893.5,pending,0,3,1.7,Bicycle,Z080,Rainy,Very High,99.1,false,2026-03-26,,4.3,1,140,63
W2007,Harsh Patel,Zomato,Pune,Food Delivery,35-45,19,7881,suspended,32,Heavy Rain,2026-04-09,Low,10,788.1,approved,788.1,5,1.7,Bicycle,Z015,Hazy,Very High,98.9,false,2026-04-10,2026-04-11,4.0,1,153,50
W2008,Vinod Sharma,Zomato,Chennai,Food Delivery,45-55,6,5871,active,41,Flooding Event,2026-03-22,High,31,1820.01,approved,1820.01,4,2.4,Two-wheeler,Z058,Very Hot,Medium,99.9,false,2026-03-23,2026-03-24,4.0,4,144,59
W2009,Vikram Gupta,Zomato,Delhi,Food Delivery,20-25,30,6526,inactive,49,Heavy Rain,2026-03-23,High,30,1957.8,pending,0,3,3.1,Bicycle,Z027,Clear,Severe,99.2,false,2026-03-25,,4.6,0,103,74
W2010,Naveen Patel,Zomato,Pune,Food Delivery,45-55,12,5619,active,55,App Issue,2026-03-25,High,37,2079.03,approved,2079.03,6,4.4,Three-wheeler,Z049,Hazy,Very High,98.6,false,2026-03-26,2026-03-27,4.4,2,106,67
W2011,Harsh Rao,Zomato,Pune,Food Delivery,35-45,21,11006,suspended,48,Street Closure,2026-03-10,High,39,4292.34,approved,4292.34,7,3.5,Two-wheeler,Z066,Very Hot,Low,97.0,false,2026-03-11,2026-03-12,4.3,2,197,76
W2012,Sandeep Sharma,Zomato,Hyderabad,Food Delivery,35-45,49,7232,active,30,Extreme Heat,2026-03-12,Very High,45,3254.4,pending,0,3,3.4,Two-wheeler,Z073,Stormy,Severe,97.1,false,2026-03-14,,4.2,1,177,74
W2013,Amit Rao,Zomato,Mumbai,Food Delivery,45-55,20,11787,active,53,Market Strike,2026-04-04,Medium,15,1768.05,approved,1768.05,7,4.7,Three-wheeler,Z003,Rainy,Very High,98.8,false,2026-04-05,2026-04-06,4.8,4,118,72
W2014,Vikram Desai,Zomato,Pune,Food Delivery,35-45,6,11418,inactive,58,Severe Waterlogging,2026-04-07,Very High,40,4567.2,pending,0,5,4.9,Three-wheeler,Z098,Hazy,High,99.7,false,2026-04-09,,4.0,3,175,80
W2015,Divya Sharma,Zomato,Hyderabad,Food Delivery,45-55,36,6197,suspended,50,Heat Wave,2026-03-16,Low,13,805.61,approved,805.61,6,3.2,Bicycle,Z041,Very Hazy,Very High,98.8,false,2026-03-17,2026-03-18,4.4,5,152,57
W2016,Arjun Gupta,Zomato,Bangalore,Food Delivery,25-35,37,10693,active,36,Market Strike,2026-04-10,Low,8,855.44,approved,855.44,6,2.9,Three-wheeler,Z088,Stormy,Low,99.7,false,2026-04-11,2026-04-12,4.1,1,139,56
W2017,Priya Gupta,Zomato,Hyderabad,Food Delivery,25-35,42,10891,suspended,44,Pollution Crisis,2026-04-14,Low,14,1524.74,approved,1524.74,5,4.3,Bicycle,Z012,Very Hazy,Low,98.4,false,2026-04-15,2026-04-16,4.2,2,123,77
W2018,Riya Das,Zomato,Chennai,Food Delivery,25-35,35,6542,suspended,31,Heavy Downpour,2026-03-14,Low,12,785.04,approved,785.04,5,1.8,Three-wheeler,Z087,Very Hot,Low,99.3,true,2026-03-15,2026-03-16,4.6,3,115,52
W2019,Sandeep Sharma,Zomato,Chennai,Food Delivery,20-25,34,6179,inactive,44,Curfew Enforcement,2026-03-31,Medium,20,1235.8,approved,1235.8,3,2.5,Three-wheeler,Z045,Stormy,Very High,99.5,false,2026-04-01,2026-04-02,4.9,1,108,70
W2020,Sandeep Das,Zomato,Hyderabad,Food Delivery,45-55,31,6395,inactive,50,Zone Lockdown,2026-03-02,Low,12,767.4,approved,767.4,7,2.2,Two-wheeler,Z039,Very Hazy,High,98.4,false,2026-03-03,2026-03-04,5.0,0,151,61
W2021,Sneha Kumar,Zomato,Pune,Food Delivery,20-25,38,10101,suspended,31,App Crash,2026-04-12,Medium,19,1919.19,approved,1919.19,6,4.3,Two-wheeler,Z072,Very Hazy,Medium,98.3,false,2026-04-13,2026-04-14,4.2,5,148,51
W2022,Naveen Gupta,Zomato,Kolkata,Food Delivery,25-35,11,6645,suspended,36,Local Strike,2026-03-06,Low,11,730.95,rejected,0,4,4.2,Bicycle,Z095,Clear,Severe,99.2,false,2026-03-08,,4.3,0,183,57
W2023,Rajesh Nair,Zomato,Delhi,Food Delivery,20-25,31,6844,inactive,43,Extreme Heat Wave,2026-04-07,Medium,22,1505.68,approved,1505.68,7,3.9,Three-wheeler,Z072,Stormy,Low,97.6,false,2026-04-08,2026-04-09,4.9,3,183,54
W2024,Arjun Gupta,Zomato,Hyderabad,Food Delivery,35-45,28,11857,active,51,Street Closure,2026-03-12,High,32,3794.24,approved,3794.24,4,1.8,Three-wheeler,Z063,Rainy,Very High,97.1,false,2026-03-13,2026-03-14,4.2,2,109,79
W2025,Manish Nair,Zomato,Chennai,Food Delivery,25-35,38,8539,inactive,49,Extreme Rain,2026-03-31,Medium,21,1793.19,approved,1793.19,7,3.3,Two-wheeler,Z044,Cloudy,Low,97.7,false,2026-04-01,2026-04-02,4.4,4,109,55
W2026,Kavya Nair,Zomato,Chennai,Food Delivery,35-45,46,9147,active,60,App Crash,2026-03-04,Medium,17,1554.99,rejected,0,7,1.8,Three-wheeler,Z074,Hazy,Medium,98.7,false,2026-03-06,,4.8,3,175,66
W2027,Kavya Verma,Zomato,Mumbai,Food Delivery,25-35,46,6961,suspended,43,Severe Waterlogging,2026-04-13,Low,13,904.93,rejected,0,4,2.3,Two-wheeler,Z089,Very Hot,Very High,98.6,false,2026-04-15,,4.7,2,149,65
W2028,Amit Singh,Zomato,Pune,Food Delivery,25-35,41,11769,active,38,Heat Wave,2026-03-29,Low,10,1176.9,approved,1176.9,7,2.2,Three-wheeler,Z017,Hazy,Severe,98.3,false,2026-03-30,2026-03-31,4.3,1,127,76
W2029,Vinod Nair,Zomato,Pune,Food Delivery,45-55,20,11078,active,55,Pollution Event,2026-03-30,Very High,40,4431.2,rejected,0,4,3.6,Bicycle,Z088,Hazy,Low,99.0,false,2026-04-01,,4.6,4,106,63
W2030,Deepika Gupta,Zomato,Mumbai,Food Delivery,35-45,47,6296,inactive,42,Severe Weather,2026-04-15,Medium,25,1574.0,approved,1574.0,6,4.1,Three-wheeler,Z054,Stormy,Low,99.6,false,2026-04-16,2026-04-17,4.3,1,143,65
W2031,Vinod Gupta,Zomato,Hyderabad,Food Delivery,25-35,50,9492,inactive,60,Heavy Pollution,2026-04-02,Medium,21,1993.32,approved,1993.32,7,4.9,Bicycle,Z090,Clear,Very High,97.8,false,2026-04-03,2026-04-04,4.9,1,124,74
W2032,Richa Das,Zomato,Delhi,Food Delivery,35-45,23,7157,active,35,Severe Pollution,2026-03-25,Very High,50,3578.5,approved,3578.5,4,1.9,Three-wheeler,Z067,Clear,Severe,98.0,false,2026-03-26,2026-03-27,4.6,0,150,74
W2033,Sandeep Kumar,Zomato,Chennai,Food Delivery,25-35,54,5825,suspended,39,Extreme Rain,2026-03-15,Low,12,699.0,approved,699.0,6,2.4,Bicycle,Z021,Very Hot,Severe,99.6,false,2026-03-16,2026-03-17,4.9,4,193,62
W2034,Karthik Rao,Zomato,Mumbai,Food Delivery,20-25,45,11262,suspended,44,Severe Weather,2026-03-01,Very High,48,5405.76,approved,5405.76,7,4.3,Bicycle,Z011,Clear,Medium,98.8,false,2026-03-02,2026-03-03,4.2,3,146,68
W2035,Nikhil Patel,Zomato,Mumbai,Food Delivery,45-55,29,8172,inactive,41,Heavy Pollution,2026-03-31,High,37,3023.64,approved,3023.64,4,3.4,Two-wheeler,Z088,Cloudy,Very High,98.9,true,2026-04-01,2026-04-02,4.0,2,150,51
W2036,Ritika Rao,Zomato,Bangalore,Food Delivery,20-25,9,9187,inactive,30,App Crash,2026-03-02,Very High,46,4226.02,approved,4226.02,6,4.6,Bicycle,Z009,Cloudy,High,97.6,false,2026-03-03,2026-03-04,4.4,3,102,75
W2037,Arjun Sharma,Zomato,Pune,Food Delivery,45-55,44,8293,suspended,48,Heavy Downpour,2026-04-02,Low,12,995.16,approved,995.16,4,4.2,Three-wheeler,Z080,Very Hot,High,98.3,false,2026-04-03,2026-04-04,4.3,0,149,67
W2038,Manoj Sharma,Zomato,Chennai,Food Delivery,35-45,18,6428,suspended,47,Flooding Event,2026-04-10,High,38,2442.64,pending,0,6,2.8,Two-wheeler,Z070,Cloudy,Low,98.5,true,2026-04-12,,4.3,4,104,59
W2039,Sandeep Sharma,Zomato,Bangalore,Food Delivery,25-35,25,8812,inactive,38,Heavy Pollution,2026-03-07,Medium,21,1850.52,approved,1850.52,7,4.6,Three-wheeler,Z079,Rainy,Medium,97.5,true,2026-03-08,2026-03-09,4.9,1,102,69
W2040,Nikhil Sharma,Zomato,Mumbai,Food Delivery,20-25,56,6116,inactive,57,Local Strike,2026-03-21,High,39,2385.24,pending,0,7,3.6,Two-wheeler,Z061,Clear,High,98.2,true,2026-03-23,,4.6,1,131,51
W2041,Rahul Verma,Zomato,Delhi,Food Delivery,25-35,34,10216,active,50,Market Strike,2026-03-24,Low,8,817.28,approved,817.28,3,2.3,Three-wheeler,Z059,Very Hot,Very High,99.9,false,2026-03-25,2026-03-26,4.4,4,184,72
W2042,Manoj Patel,Zomato,Delhi,Food Delivery,45-55,19,8333,active,48,Pollution Spike,2026-03-31,High,35,2916.55,rejected,0,7,4.9,Two-wheeler,Z004,Stormy,Severe,97.9,false,2026-04-02,,4.7,1,168,72
W2043,Richa Sharma,Zomato,Bangalore,Food Delivery,45-55,59,9316,inactive,42,Street Closure,2026-03-18,Low,11,1024.76,rejected,0,6,3.2,Bicycle,Z067,Very Hot,Severe,98.8,false,2026-03-20,,4.4,0,166,74
W2044,Manish Nair,Zomato,Bangalore,Food Delivery,35-45,13,8917,suspended,37,Heavy Pollution,2026-04-07,Low,12,1070.04,pending,0,3,3.9,Three-wheeler,Z034,Very Hot,High,97.5,false,2026-04-09,,4.5,2,138,58
W2045,Ritika Patel,Zomato,Hyderabad,Food Delivery,20-25,9,9428,inactive,38,Pollution Event,2026-04-11,Medium,23,2168.44,rejected,0,5,4.7,Three-wheeler,Z041,Rainy,Severe,97.7,false,2026-04-13,,4.9,3,100,57
W2046,Vinod Nair,Zomato,Hyderabad,Food Delivery,25-35,26,7890,suspended,60,Street Strike,2026-04-08,Low,8,631.2,pending,0,5,3.4,Three-wheeler,Z059,Rainy,Very High,98.0,false,2026-04-10,,4.2,5,186,69
W2047,Isha Desai,Zomato,Delhi,Food Delivery,45-55,59,9513,inactive,52,App Crash,2026-03-20,Very High,43,4090.59,approved,4090.59,6,4.2,Two-wheeler,Z067,Very Hot,Medium,98.2,false,2026-03-21,2026-03-22,4.4,4,152,52
W2048,Nikita Verma,Zomato,Kolkata,Food Delivery,25-35,56,8875,active,37,Extreme Rain,2026-03-13,Medium,21,1863.75,approved,1863.75,5,3.9,Bicycle,Z067,Very Hot,High,97.1,false,2026-03-14,2026-03-15,4.4,2,135,68
W2049,Anita Gupta,Zomato,Kolkata,Food Delivery,25-35,31,6932,inactive,60,App Downtime,2026-03-16,High,35,2426.2,approved,2426.2,3,2.0,Bicycle,Z060,Very Hot,Medium,97.1,false,2026-03-17,2026-03-18,4.7,0,189,55
W2050,Kavya Desai,Zomato,Delhi,Food Delivery,20-25,7,10970,suspended,48,Flooding Event,2026-03-02,High,32,3510.4,rejected,0,5,1.6,Bicycle,Z046,Very Hot,Severe,98.2,false,2026-03-04,,4.6,0,110,69
W2051,Arjun Verma,Zomato,Mumbai,Food Delivery,25-35,57,6961,active,60,Extreme Heat Wave,2026-03-08,High,39,2714.79,approved,2714.79,7,3.9,Bicycle,Z019,Very Hot,Very High,98.5,false,2026-03-09,2026-03-10,4.7,1,161,64
W2052,Sanjay Verma,Zomato,Bangalore,Food Delivery,35-45,33,11393,suspended,39,Extreme Conditions,2026-03-10,Low,9,1025.37,pending,0,5,2.4,Three-wheeler,Z058,Very Hot,Very High,97.2,false,2026-03-12,,4.7,1,173,76
W2053,Deepika Kumar,Zomato,Delhi,Food Delivery,20-25,19,5137,suspended,39,Heavy Downpour,2026-04-10,Very High,43,2208.91,approved,2208.91,6,2.8,Two-wheeler,Z028,Hazy,Very High,98.1,false,2026-04-11,2026-04-12,4.3,5,108,54
W2054,Neha Verma,Zomato,Pune,Food Delivery,45-55,49,5921,inactive,38,Heat Wave,2026-04-13,Low,9,532.89,pending,0,7,3.7,Bicycle,Z066,Very Hazy,Low,99.6,false,2026-04-15,,4.2,2,127,60
W2055,Harsh Patel,Zomato,Pune,Food Delivery,25-35,59,8865,suspended,57,Pollution Spike,2026-04-11,Low,15,1329.75,pending,0,3,4.4,Two-wheeler,Z065,Hazy,Very High,99.3,false,2026-04-13,,4.2,2,199,51
W2056,Priyanka Sharma,Zomato,Hyderabad,Food Delivery,20-25,29,10224,suspended,58,Flooding,2026-04-12,High,26,2658.24,approved,2658.24,5,4.2,Three-wheeler,Z092,Hazy,Low,97.4,false,2026-04-13,2026-04-14,4.6,5,180,70
W2057,Sneha Singh,Zomato,Hyderabad,Food Delivery,45-55,19,9736,inactive,34,Heavy Pollution,2026-03-16,Low,11,1070.96,approved,1070.96,5,3.4,Three-wheeler,Z040,Clear,Severe,99.3,false,2026-03-17,2026-03-18,4.9,1,170,50
W2058,Karthik Sharma,Zomato,Mumbai,Food Delivery,25-35,12,9210,inactive,59,Severe Weather,2026-03-04,Very High,48,4420.8,rejected,0,4,1.6,Three-wheeler,Z088,Clear,Severe,97.1,false,2026-03-06,,4.2,2,181,73
W2059,Isha Patel,Zomato,Chennai,Food Delivery,20-25,27,10081,inactive,54,Local Strike,2026-03-24,High,37,3729.97,approved,3729.97,7,2.6,Three-wheeler,Z048,Very Hot,High,99.1,false,2026-03-25,2026-03-26,4.5,1,129,69
W2060,Riya Desai,Zomato,Bangalore,Food Delivery,20-25,43,10087,inactive,32,Curfew Enforcement,2026-04-02,High,39,3933.93,pending,0,6,3.4,Two-wheeler,Z068,Stormy,Low,99.0,false,2026-04-04,,4.3,1,192,77
W2061,Rohan Verma,Zomato,Hyderabad,Food Delivery,20-25,49,11495,active,47,Street Strike,2026-04-05,Very High,45,5172.75,pending,0,7,2.5,Bicycle,Z089,Cloudy,Low,99.4,true,2026-04-07,,4.3,3,120,71
W2062,Karthik Das,Zomato,Mumbai,Food Delivery,25-35,34,5314,suspended,55,Market Closure,2026-04-02,Very High,45,2391.3,pending,0,6,4.4,Two-wheeler,Z075,Very Hazy,Low,98.9,false,2026-04-04,,4.5,5,116,51
W2063,Harsh Das,Zomato,Chennai,Food Delivery,25-35,43,4670,suspended,42,App Issue,2026-03-17,High,40,1868.0,rejected,0,4,3.6,Two-wheeler,Z020,Hazy,High,99.4,true,2026-03-19,,4.3,5,161,57
W2064,Sandeep Desai,Zomato,Mumbai,Food Delivery,20-25,10,5981,active,54,Flash Flood,2026-03-26,Very High,42,2512.02,pending,0,3,4.1,Bicycle,Z081,Hazy,Medium,99.6,false,2026-03-28,,5.0,3,153,71
W2065,Aditya Sharma,Zomato,Mumbai,Food Delivery,45-55,50,9195,active,41,Flooding Event,2026-03-29,High,38,3494.1,approved,3494.1,4,5.0,Bicycle,Z004,Very Hazy,Medium,97.3,false,2026-03-30,2026-03-31,4.9,1,101,70
W2066,Rajesh Singh,Zomato,Mumbai,Food Delivery,25-35,11,7207,active,48,Severe Weather,2026-03-03,Low,15,1081.05,approved,1081.05,3,4.3,Three-wheeler,Z049,Cloudy,High,97.6,false,2026-03-04,2026-03-05,4.5,0,137,54
W2067,Divya Verma,Zomato,Chennai,Food Delivery,25-35,19,5570,inactive,42,App Issue,2026-03-17,High,40,2228.0,approved,2228.0,3,2.8,Three-wheeler,Z008,Very Hot,Very High,99.8,false,2026-03-18,2026-03-19,4.5,3,167,67
W2068,Richa Patel,Zomato,Delhi,Food Delivery,20-25,8,4991,inactive,35,App Downtime,2026-04-08,Low,12,598.92,rejected,0,7,4.3,Bicycle,Z093,Rainy,Low,98.9,false,2026-04-10,,4.1,2,198,62
W2069,Pooja Gupta,Zomato,Pune,Food Delivery,35-45,35,10695,inactive,44,Street Closure,2026-03-02,Medium,18,1925.1,rejected,0,6,4.5,Three-wheeler,Z082,Very Hazy,High,99.2,false,2026-03-04,,5.0,0,174,74
W2070,Richa Desai,Zomato,Pune,Food Delivery,35-45,40,10367,inactive,40,Flooding Event,2026-03-14,Low,8,829.36,approved,829.36,5,4.4,Two-wheeler,Z034,Clear,Low,97.8,false,2026-03-15,2026-03-16,4.2,3,104,50
W2071,Priya Patel,Zomato,Kolkata,Food Delivery,35-45,27,6645,inactive,41,Flash Flood,2026-04-15,Very High,44,2923.8,approved,2923.8,6,2.2,Two-wheeler,Z044,Rainy,Low,98.4,false,2026-04-16,2026-04-17,4.8,5,125,51
W2072,Manoj Rao,Zomato,Mumbai,Food Delivery,25-35,30,6344,suspended,37,Heavy Traffic Jam,2026-03-02,Low,12,761.28,pending,0,3,3.4,Bicycle,Z066,Cloudy,Very High,99.6,false,2026-03-04,,4.1,2,164,50
W2073,Anjali Sharma,Zomato,Mumbai,Food Delivery,35-45,49,11290,inactive,59,Curfew Alert,2026-03-09,Low,9,1016.1,approved,1016.1,6,1.9,Three-wheeler,Z067,Rainy,Low,98.6,false,2026-03-10,2026-03-11,5.0,5,158,63
W2074,Sneha Verma,Zomato,Bangalore,Food Delivery,35-45,15,7926,inactive,36,App Issue,2026-04-11,Very High,41,3249.66,approved,3249.66,3,3.1,Two-wheeler,Z051,Very Hazy,Very High,98.5,false,2026-04-12,2026-04-13,4.3,5,139,53
W2075,Nikhil Gupta,Zomato,Delhi,Food Delivery,45-55,41,9163,inactive,36,Market Closure,2026-03-30,High,30,2748.9,approved,2748.9,4,2.6,Three-wheeler,Z049,Very Hazy,Severe,99.4,false,2026-03-31,2026-04-01,4.7,5,161,75
W2076,Vishal Desai,Zomato,Mumbai,Food Delivery,45-55,8,6339,suspended,35,Market Strike,2026-04-11,Medium,25,1584.75,rejected,0,3,1.8,Bicycle,Z093,Rainy,Severe,98.0,false,2026-04-13,,5.0,5,156,75
W2077,Vikram Rao,Zomato,Hyderabad,Food Delivery,25-35,15,6331,active,50,Heat Wave,2026-04-01,Very High,42,2659.02,approved,2659.02,7,3.0,Bicycle,Z012,Hazy,Severe,99.8,false,2026-04-02,2026-04-03,4.7,5,129,57
W2078,Rohan Sharma,Zomato,Chennai,Food Delivery,20-25,33,6017,suspended,53,App Crash,2026-04-02,Low,13,782.21,rejected,0,6,1.7,Two-wheeler,Z004,Very Hazy,Severe,97.2,false,2026-04-04,,4.6,1,133,79
W2079,Manoj Sharma,Zomato,Chennai,Food Delivery,35-45,33,8820,active,52,Severe Weather,2026-04-03,Very High,47,4145.4,pending,0,4,2.5,Two-wheeler,Z038,Cloudy,High,97.3,false,2026-04-05,,4.5,1,112,75
W2080,Naveen Gupta,Zomato,Bangalore,Food Delivery,45-55,24,8594,inactive,34,Street Strike,2026-04-10,Medium,17,1460.98,rejected,0,7,2.3,Three-wheeler,Z067,Very Hot,Low,98.8,false,2026-04-12,,4.2,2,113,63
W2081,Arjun Nair,Zomato,Hyderabad,Food Delivery,35-45,22,8810,active,42,Flooding,2026-03-29,Very High,43,3788.3,approved,3788.3,3,4.5,Two-wheeler,Z044,Very Hazy,Low,97.4,true,2026-03-30,2026-03-31,5.0,4,159,62
W2082,Nikita Verma,Zomato,Mumbai,Food Delivery,20-25,45,8123,suspended,38,Extreme Heat Wave,2026-03-30,Very High,45,3655.35,approved,3655.35,4,2.6,Bicycle,Z052,Very Hazy,High,99.7,false,2026-03-31,2026-04-01,4.4,1,108,65
W2083,Deepika Singh,Zomato,Mumbai,Food Delivery,35-45,50,9882,active,50,Curfew Enforcement,2026-03-20,High,33,3261.06,rejected,0,3,4.0,Three-wheeler,Z001,Cloudy,Low,98.0,false,2026-03-22,,4.3,2,190,66
W2084,Amit Gupta,Zomato,Chennai,Food Delivery,45-55,39,6942,active,37,Curfew Enforcement,2026-04-12,Medium,16,1110.72,approved,1110.72,6,3.0,Three-wheeler,Z069,Stormy,Medium,97.6,false,2026-04-13,2026-04-14,4.3,1,181,79
W2085,Rohan Sharma,Zomato,Bangalore,Food Delivery,20-25,30,11648,active,51,Flash Flood,2026-03-24,Medium,19,2213.12,approved,2213.12,6,3.0,Three-wheeler,Z040,Very Hot,Low,99.3,false,2026-03-25,2026-03-26,4.1,4,183,53
W2086,Amit Singh,Zomato,Pune,Food Delivery,25-35,42,9750,suspended,51,Extreme Conditions,2026-03-06,Medium,24,2340.0,pending,0,4,4.8,Three-wheeler,Z067,Hazy,High,98.6,false,2026-03-08,,4.0,0,117,64
W2087,Manish Singh,Zomato,Chennai,Food Delivery,20-25,26,7655,suspended,46,Heavy Pollution,2026-03-13,Low,9,688.95,rejected,0,5,2.4,Bicycle,Z033,Rainy,Severe,97.0,false,2026-03-15,,4.0,4,176,73
W2088,Arjun Patel,Zomato,Kolkata,Food Delivery,35-45,58,5293,suspended,49,App Crash,2026-03-25,High,34,1799.62,approved,1799.62,4,3.9,Two-wheeler,Z060,Very Hot,High,97.9,false,2026-03-26,2026-03-27,4.6,4,157,80
W2089,Rohan Nair,Zomato,Bangalore,Food Delivery,45-55,26,7938,active,43,Heavy Rain,2026-03-01,Low,13,1031.94,pending,0,7,1.6,Two-wheeler,Z068,Stormy,Severe,98.5,false,2026-03-03,,4.7,0,100,60
W2090,Manoj Gupta,Zomato,Hyderabad,Food Delivery,45-55,46,5812,suspended,50,Heavy Traffic Jam,2026-04-10,Medium,15,871.8,approved,871.8,3,3.1,Two-wheeler,Z070,Rainy,Very High,98.7,false,2026-04-11,2026-04-12,4.9,1,190,68
W2091,Priyanka Das,Zomato,Bangalore,Food Delivery,35-45,23,5066,inactive,57,Local Strike,2026-03-05,Low,15,759.9,approved,759.9,4,3.1,Two-wheeler,Z080,Cloudy,Medium,99.4,false,2026-03-06,2026-03-07,4.6,1,184,67
W2092,Aditya Verma,Zomato,Hyderabad,Food Delivery,35-45,43,5872,suspended,58,Pollution Crisis,2026-03-13,Very High,50,2936.0,approved,2936.0,7,2.6,Bicycle,Z012,Rainy,Severe,97.4,true,2026-03-14,2026-03-15,4.7,1,146,61
W2093,Kavya Nair,Zomato,Chennai,Food Delivery,25-35,22,7776,suspended,36,Market Closure,2026-04-03,Low,14,1088.64,approved,1088.64,7,1.6,Three-wheeler,Z072,Very Hot,High,97.6,false,2026-04-04,2026-04-05,4.6,4,152,52
W2094,Pooja Desai,Zomato,Kolkata,Food Delivery,20-25,33,8333,suspended,40,Market Closure,2026-04-12,Medium,25,2083.25,approved,2083.25,4,3.1,Bicycle,Z079,Cloudy,Low,97.8,false,2026-04-13,2026-04-14,4.9,0,109,67
W2095,Richa Singh,Zomato,Pune,Food Delivery,35-45,27,10915,suspended,39,Curfew Enforcement,2026-03-31,High,33,3601.95,approved,3601.95,3,3.5,Two-wheeler,Z054,Clear,Severe,99.6,false,2026-04-01,2026-04-02,5.0,2,194,67
W2096,Priya Gupta,Zomato,Mumbai,Food Delivery,20-25,28,8242,active,32,Street Closure,2026-04-01,High,31,2555.02,approved,2555.02,6,2.6,Two-wheeler,Z085,Very Hazy,Medium,98.0,false,2026-04-02,2026-04-03,4.8,5,153,66
W2097,Priya Nair,Zomato,Chennai,Food Delivery,20-25,12,7280,suspended,50,Curfew Enforcement,2026-03-08,Medium,18,1310.4,rejected,0,4,2.5,Two-wheeler,Z038,Very Hazy,High,99.3,false,2026-03-10,,4.0,1,144,53
W2098,Sanjay Kumar,Zomato,Pune,Food Delivery,25-35,25,10188,inactive,54,Pollution Spike,2026-03-04,High,40,4075.2,rejected,0,4,4.4,Bicycle,Z062,Very Hot,High,98.3,false,2026-03-06,,5.0,0,187,67
W2099,Isha Rao,Zomato,Bangalore,Food Delivery,20-25,60,10925,suspended,31,Heavy Rain,2026-04-15,Very High,43,4697.75,approved,4697.75,6,2.6,Bicycle,Z011,Very Hazy,Low,99.4,true,2026-04-16,2026-04-17,4.1,5,119,55
W2100,Manoj Kumar,Zomato,Kolkata,Food Delivery,35-45,35,6541,active,54,App Issue,2026-03-28,Medium,23,1504.43,rejected,0,6,2.7,Three-wheeler,Z047,Cloudy,High,98.0,false,2026-03-30,,4.5,4,141,80
W2101,Rahul Nair,Zomato,Mumbai,Food Delivery,45-55,23,8603,inactive,46,Flooding Event,2026-04-12,Very High,44,3785.32,pending,0,6,1.9,Two-wheeler,Z007,Rainy,Medium,98.0,false,2026-04-14,,4.4,2,143,77
